id_item_sale,id_sale,id_product,quantity,unity_price,discount
36077,18662,111,1,191.97,19.96
36078,18663,103,3,301.57,0.0
36079,18663,106,1,329.99,0.0
36080,18663,14,2,110.77,0.0
36081,18663,22,1,129.12,0.0
36082,18664,106,1,329.99,0.0
36083,18664,7,2,198.41,0.0
36084,18665,1,3,50.85,0.0
36085,18666,63,1,553.65,14.48
36086,18667,172,2,408.45,12.66
36087,18667,23,1,226.71,0.0
36088,18668,132,1,271.63,5.43
36089,18668,5,2,48.72,0.0
36090,18668,8,1,336.16,0.0
36091,18669,13,1,179.89,0.0
36092,18669,199,1,302.35,0.0
36093,18670,91,1,1990.39,55.56
36094,18670,123,2,93.91,0.0
36095,18671,98,1,886.71,0.0
36096,18671,105,1,305.08,0.0
36097,18671,15,2,100.33,5.0
36098,18671,8,1,336.16,0.0
36099,18672,109,1,185.46,0.0
36100,18672,103,1,301.57,0.0
36101,18673,63,1,553.65,9.23
36102,18673,11,1,103.13,26.51
36103,18674,96,1,3343.78,0.0
36104,18674,128,1,239.27,0.0
36105,18675,15,2,100.33,0.0
36106,18676,69,1,2164.7,0.0
36107,18677,86,1,994.42,0.0
36108,18677,128,1,239.27,0.0
36109,18677,115,1,81.22,0.0
36110,18678,37,1,908.83,10.07
36111,18678,115,1,81.22,4.19
36112,18678,112,1,213.13,0.0
36113,18679,84,1,783.54,0.0
36114,18680,12,3,103.74,0.0
36115,18681,162,1,2128.7,0.0
36116,18681,196,1,306.35,30.25
36117,18681,4,3,55.94,0.0
36118,18681,22,1,129.12,0.0
36119,18682,25,3,129.85,16.26
36120,18683,127,1,108.37,0.0
36121,18684,50,1,1324.14,0.0
36122,18684,104,1,301.48,0.0
36123,18684,121,3,65.43,0.0
36124,18684,131,2,254.41,0.0
36125,18684,117,1,98.25,0.0
36126,18685,123,1,93.91,0.0
36127,18686,63,1,553.65,16.13
36128,18686,119,1,59.34,0.0
36129,18686,11,1,103.13,0.0
36130,18687,36,1,920.34,0.0
36131,18687,105,1,305.08,20.86
36132,18687,109,1,185.46,0.0
36133,18687,104,3,301.48,12.5
36134,18688,36,1,920.34,87.86
36135,18689,50,1,1324.14,0.0
36136,18689,114,1,82.86,0.0
36137,18689,127,1,108.37,5.15
36138,18690,43,1,1570.4,15.49
36139,18690,129,1,234.73,0.0
36140,18691,78,1,2330.09,214.74
36141,18692,150,1,1167.69,0.0
36142,18692,20,1,161.19,0.0
36143,18693,184,1,303.95,0.0
36144,18693,13,1,179.89,0.0
36145,18694,111,1,191.97,0.0
36146,18695,121,1,65.43,0.0
36147,18696,90,1,1853.8,0.0
36148,18696,123,1,93.91,4.71
36149,18697,19,1,175.03,0.0
36150,18697,30,2,499.04,0.0
36151,18698,75,1,2794.31,0.0
36152,18698,127,1,108.37,0.0
36153,18699,58,1,501.54,27.51
36154,18700,131,1,254.41,0.0
36155,18701,45,1,1539.91,122.71
36156,18702,97,1,3656.49,0.0
36157,18702,12,1,103.74,0.0
36158,18703,104,1,301.48,0.0
36159,18703,112,3,213.13,20.26
36160,18704,42,1,1525.45,0.0
36161,18704,103,1,301.57,0.0
36162,18704,123,1,93.91,17.28
36163,18704,131,1,254.41,0.0
36164,18705,158,1,1707.27,0.0
36165,18706,34,1,2208.82,0.0
36166,18707,9,1,211.58,20.12
36167,18708,75,2,2794.31,0.0
36168,18708,3,1,84.91,4.92
36169,18708,182,1,305.73,0.0
36170,18708,6,1,197.6,0.0
36171,18709,38,1,931.44,0.0
36172,18710,31,1,2252.55,0.0
36173,18711,107,1,356.54,0.0
36174,18711,108,1,184.39,0.0
36175,18711,114,1,82.86,0.0
36176,18711,3,2,84.91,0.0
36177,18712,195,1,2386.54,0.0
36178,18712,19,1,175.03,0.0
36179,18712,14,1,110.77,0.0
36180,18713,12,3,103.74,0.0
36181,18714,102,3,1340.84,56.47
36182,18714,9,3,211.58,0.0
36183,18714,18,2,285.54,0.0
36184,18715,98,1,886.71,48.61
36185,18715,122,1,70.04,0.0
36186,18715,27,1,499.73,0.0
36187,18716,55,1,1623.1,17.83
36188,18717,175,1,401.56,29.15
36189,18718,90,1,1853.8,0.0
36190,18719,17,2,161.28,0.0
36191,18719,15,3,100.33,0.0
36192,18720,18,1,285.54,0.0
36193,18721,3,1,84.91,0.0
36194,18722,7,1,198.41,0.0
36195,18723,75,1,2794.31,11.33
36196,18724,18,1,285.54,0.0
36197,18724,192,3,2352.02,0.0
36198,18725,91,1,1990.39,0.0
36199,18726,11,1,103.13,0.0
36200,18727,25,3,129.85,0.0
36201,18727,12,1,103.74,5.13
36202,18728,6,2,197.6,8.95
36203,18728,185,1,299.2,0.0
36204,18728,2,1,50.73,0.0
36205,18728,9,2,211.58,0.0
36206,18728,18,1,285.54,13.67
36207,18729,160,1,1697.54,0.0
36208,18730,115,2,81.22,0.0
36209,18730,13,2,179.89,38.46
36210,18731,59,1,417.91,0.0
36211,18731,4,3,55.94,0.0
36212,18732,44,1,1527.4,0.0
36213,18732,103,5,301.57,0.0
36214,18733,172,2,408.45,56.33
36215,18733,15,4,100.33,0.0
36216,18733,12,3,103.74,10.52
36217,18734,83,1,1725.34,0.0
36218,18734,110,2,184.33,0.0
36219,18735,37,1,908.83,8.03
36220,18736,35,1,2241.18,0.0
36221,18736,126,3,99.46,0.0
36222,18737,58,1,501.54,0.0
36223,18738,42,1,1525.45,0.0
36224,18738,124,1,90.32,34.19
36225,18738,125,1,87.97,0.0
36226,18738,106,1,329.99,49.61
36227,18738,118,1,61.16,4.34
36228,18739,180,3,688.25,0.0
36229,18740,7,1,198.41,6.58
36230,18740,184,4,303.95,29.44
36231,18740,174,1,444.77,0.0
36232,18741,62,1,568.58,0.0
36233,18742,10,1,185.33,0.0
36234,18743,48,1,1300.02,0.0
36235,18744,64,1,465.77,0.0
36236,18745,125,2,87.97,0.0
36237,18745,131,1,254.41,0.0
36238,18745,25,1,129.85,0.0
36239,18746,39,1,895.62,0.0
36240,18747,43,1,1570.4,0.0
36241,18748,10,1,185.33,0.0
36242,18749,53,1,1597.86,49.63
36243,18749,111,1,191.97,0.0
36244,18750,41,1,1547.31,8.66
36245,18750,113,2,82.26,4.94
36246,18750,114,1,82.86,0.0
36247,18751,119,2,59.34,0.0
36248,18751,20,2,161.19,17.86
36249,18752,1,2,50.85,0.0
36250,18752,186,3,257.45,0.0
36251,18753,3,1,84.91,37.28
36252,18753,181,1,731.65,0.0
36253,18754,75,1,2794.31,0.0
36254,18755,1,3,50.85,0.0
36255,18755,30,1,499.04,0.0
36256,18756,134,1,3544.15,0.0
36257,18757,160,1,1697.54,0.0
36258,18757,2,1,50.73,0.0
36259,18758,98,3,886.71,0.0
36260,18758,122,1,70.04,12.04
36261,18758,127,1,108.37,0.0
36262,18759,9,3,211.58,0.0
36263,18759,185,3,299.2,0.0
36264,18759,172,1,408.45,15.04
36265,18760,55,1,1623.1,0.0
36266,18761,107,1,356.54,0.0
36267,18762,62,1,568.58,0.0
36268,18762,12,2,103.74,0.0
36269,18763,49,1,1280.17,0.0
36270,18763,128,1,239.27,11.59
36271,18764,117,2,98.25,0.0
36272,18765,22,1,129.12,0.0
36273,18765,1,1,50.85,0.0
36274,18765,182,2,305.73,0.0
36275,18766,14,1,110.77,0.0
36276,18766,1,1,50.85,4.18
36277,18767,11,2,103.13,0.0
36278,18767,29,1,559.29,0.0
36279,18767,20,1,161.19,0.0
36280,18767,23,1,226.71,0.0
36281,18768,43,1,1570.4,48.11
36282,18769,11,1,103.13,5.02
36283,18769,21,1,130.07,5.48
36284,18770,84,1,783.54,5.39
36285,18770,23,2,226.71,0.0
36286,18770,8,1,336.16,0.0
36287,18770,26,3,512.74,0.0
36288,18770,28,1,891.07,50.4
36289,18771,136,1,3855.79,0.0
36290,18771,194,1,2340.75,63.4
36291,18772,21,1,130.07,0.0
36292,18772,26,1,512.74,64.15
36293,18773,100,1,1100.09,0.0
36294,18773,25,1,129.85,0.0
36295,18774,65,1,512.6,0.0
36296,18775,83,1,1725.34,0.0
36297,18776,147,1,3100.44,0.0
36298,18776,1,1,50.85,0.0
36299,18777,105,2,305.08,0.0
36300,18778,45,1,1539.91,0.0
36301,18778,129,1,234.73,0.0
36302,18779,15,1,100.33,0.0
36303,18779,173,1,396.25,0.0
36304,18780,179,4,785.02,0.0
36305,18780,5,2,48.72,0.0
36306,18780,21,3,130.07,0.0
36307,18781,181,1,731.65,25.93
36308,18781,25,1,129.85,17.46
36309,18782,79,1,1195.16,36.87
36310,18783,67,1,2585.44,0.0
36311,18783,119,1,59.34,0.0
36312,18783,131,4,254.41,0.0
36313,18784,67,1,2585.44,0.0
36314,18784,127,2,108.37,0.0
36315,18785,75,1,2794.31,10.59
36316,18785,180,1,688.25,51.23
36317,18785,28,1,891.07,0.0
36318,18785,131,2,254.41,0.0
36319,18786,53,1,1597.86,0.0
36320,18787,62,1,568.58,39.14
36321,18788,118,1,61.16,0.0
36322,18789,119,1,59.34,0.0
36323,18789,113,2,82.26,0.0
36324,18790,75,1,2794.31,0.0
36325,18790,111,1,191.97,0.0
36326,18791,112,1,213.13,20.16
36327,18792,104,1,301.48,0.0
36328,18793,139,1,4342.79,0.0
36329,18793,107,2,356.54,33.31
36330,18794,94,1,2490.33,0.0
36331,18795,105,1,305.08,28.55
36332,18796,30,1,499.04,14.95
36333,18796,192,1,2352.02,0.0
36334,18796,28,3,891.07,0.0
36335,18796,173,2,396.25,0.0
36336,18796,194,1,2340.75,19.23
36337,18797,87,1,1063.39,16.12
36338,18797,3,1,84.91,15.94
36339,18797,127,2,108.37,0.0
36340,18798,100,1,1100.09,0.0
36341,18799,101,1,1166.73,0.0
36342,18799,111,1,191.97,5.67
36343,18800,77,1,2163.81,0.0
36344,18801,80,1,1396.31,75.72
36345,18802,75,1,2794.31,0.0
36346,18802,174,2,444.77,17.57
36347,18803,28,1,891.07,12.45
36348,18804,96,1,3343.78,0.0
36349,18805,63,1,553.65,54.0
36350,18806,85,1,907.06,12.22
36351,18806,8,2,336.16,50.37
36352,18807,30,1,499.04,0.0
36353,18808,168,1,1391.76,0.0
36354,18809,116,4,87.82,4.89
36355,18809,16,1,158.48,0.0
36356,18809,9,1,211.58,0.0
36357,18810,33,1,2222.38,0.0
36358,18811,102,2,1340.84,16.89
36359,18812,54,1,1572.62,0.0
36360,18813,19,1,175.03,0.0
36361,18813,10,1,185.33,0.0
36362,18814,130,1,235.05,0.0
36363,18815,70,1,4058.75,0.0
36364,18815,179,1,785.02,0.0
36365,18815,3,1,84.91,0.0
36366,18816,23,2,226.71,8.63
36367,18816,28,1,891.07,64.44
36368,18816,27,2,499.73,0.0
36369,18817,104,1,301.48,0.0
36370,18818,82,1,1595.66,0.0
36371,18818,117,1,98.25,28.03
36372,18819,145,1,2431.75,0.0
36373,18819,124,1,90.32,0.0
36374,18820,13,1,179.89,0.0
36375,18820,17,2,161.28,16.8
36376,18820,1,3,50.85,0.0
36377,18821,129,2,234.73,0.0
36378,18822,121,2,65.43,0.0
36379,18822,13,3,179.89,6.09
36380,18822,119,1,59.34,0.0
36381,18823,2,3,50.73,0.0
36382,18823,8,1,336.16,31.27
36383,18824,79,1,1195.16,10.03
36384,18825,27,1,499.73,0.0
36385,18825,187,1,261.06,5.48
36386,18825,19,2,175.03,0.0
36387,18825,184,1,303.95,0.0
36388,18826,70,1,4058.75,0.0
36389,18827,27,1,499.73,18.8
36390,18827,177,3,708.47,0.0
36391,18827,5,1,48.72,0.0
36392,18827,16,1,158.48,0.0
36393,18828,114,2,82.86,0.0
36394,18828,117,1,98.25,0.0
36395,18829,39,1,895.62,0.0
36396,18829,106,1,329.99,0.0
36397,18829,112,2,213.13,34.52
36398,18829,125,1,87.97,16.46
36399,18830,63,1,553.65,0.0
36400,18831,12,1,103.74,0.0
36401,18831,13,1,179.89,41.73
36402,18832,27,1,499.73,0.0
36403,18833,80,1,1396.31,0.0
36404,18833,29,2,559.29,15.53
36405,18834,68,1,2419.01,0.0
36406,18834,11,2,103.13,0.0
36407,18834,127,2,108.37,5.3
36408,18834,25,1,129.85,0.0
36409,18835,49,1,1280.17,0.0
36410,18835,129,1,234.73,10.71
36411,18836,50,1,1324.14,0.0
36412,18837,50,1,1324.14,15.15
36413,18837,118,2,61.16,0.0
36414,18838,69,1,2164.7,0.0
36415,18838,20,1,161.19,18.32
36416,18839,83,1,1725.34,0.0
36417,18839,5,2,48.72,16.28
36418,18840,51,1,1607.91,8.05
36419,18841,196,1,306.35,0.0
36420,18842,15,1,100.33,0.0
36421,18843,4,1,55.94,0.0
36422,18844,168,1,1391.76,0.0
36423,18845,28,3,891.07,0.0
36424,18845,188,2,272.51,0.0
36425,18846,156,1,967.47,0.0
36426,18846,11,2,103.13,0.0
36427,18847,155,1,888.09,108.74
36428,18847,19,1,175.03,19.08
36429,18848,126,1,99.46,0.0
36430,18848,14,2,110.77,0.0
36431,18849,19,3,175.03,7.75
36432,18850,73,1,3418.49,7.93
36433,18850,105,1,305.08,0.0
36434,18851,17,2,161.28,0.0
36435,18851,197,1,302.64,0.0
36436,18852,21,1,130.07,5.65
36437,18852,180,1,688.25,0.0
36438,18852,183,1,311.61,49.93
36439,18852,181,1,731.65,20.91
36440,18853,15,1,100.33,0.0
36441,18853,29,2,559.29,14.43
36442,18853,186,2,257.45,8.45
36443,18853,195,1,2386.54,0.0
36444,18854,179,1,785.02,0.0
36445,18854,3,2,84.91,0.0
36446,18854,4,1,55.94,0.0
36447,18854,9,3,211.58,0.0
36448,18855,80,1,1396.31,8.53
36449,18856,117,1,98.25,0.0
36450,18857,48,1,1300.02,0.0
36451,18857,110,1,184.33,0.0
36452,18858,32,1,2219.73,0.0
36453,18858,108,2,184.39,0.0
36454,18859,31,1,2252.55,0.0
36455,18860,2,2,50.73,0.0
36456,18861,41,1,1547.31,0.0
36457,18862,55,1,1623.1,0.0
36458,18862,109,3,185.46,0.0
36459,18863,136,1,3855.79,0.0
36460,18863,177,2,708.47,11.36
36461,18864,94,1,2490.33,8.78
36462,18864,2,1,50.73,0.0
36463,18865,21,1,130.07,0.0
36464,18865,194,1,2340.75,0.0
36465,18866,18,2,285.54,0.0
36466,18867,28,1,891.07,0.0
36467,18867,29,1,559.29,0.0
36468,18867,13,1,179.89,8.8
36469,18867,198,2,335.29,0.0
36470,18867,22,3,129.12,6.22
36471,18868,125,1,87.97,0.0
36472,18868,16,2,158.48,0.0
36473,18868,117,1,98.25,0.0
36474,18868,10,1,185.33,19.2
36475,18869,63,1,553.65,9.27
36476,18869,124,1,90.32,0.0
36477,18870,102,1,1340.84,0.0
36478,18871,91,1,1990.39,0.0
36479,18871,30,4,499.04,0.0
36480,18872,103,1,301.57,28.9
36481,18872,117,1,98.25,15.04
36482,18873,126,1,99.46,5.0
36483,18874,19,1,175.03,0.0
36484,18874,14,2,110.77,0.0
36485,18874,9,1,211.58,0.0
36486,18875,113,1,82.26,0.0
36487,18876,163,1,4111.25,60.84
36488,18877,114,1,82.86,0.0
36489,18877,120,1,58.46,0.0
36490,18878,180,2,688.25,0.0
36491,18878,1,1,50.85,0.0
36492,18879,42,1,1525.45,59.5
36493,18879,125,1,87.97,4.67
36494,18880,107,3,356.54,0.0
36495,18881,25,2,129.85,0.0
36496,18882,97,1,3656.49,195.06
36497,18882,107,2,356.54,0.0
36498,18882,15,1,100.33,0.0
36499,18882,12,3,103.74,0.0
36500,18882,21,1,130.07,5.76
36501,18883,75,1,2794.31,0.0
36502,18884,108,1,184.39,0.0
36503,18884,132,1,271.63,0.0
36504,18885,112,1,213.13,0.0
36505,18885,132,2,271.63,0.0
36506,18886,93,1,2340.74,0.0
36507,18887,41,2,1547.31,6.21
36508,18888,5,1,48.72,2.47
36509,18889,117,1,98.25,14.35
36510,18889,22,2,129.12,0.0
36511,18890,21,3,130.07,5.44
36512,18890,197,1,302.64,0.0
36513,18890,184,3,303.95,0.0
36514,18891,31,1,2252.55,5.06
36515,18892,69,1,2164.7,6.6
36516,18892,196,1,306.35,0.0
36517,18892,114,4,82.86,0.0
36518,18892,174,1,444.77,0.0
36519,18893,106,1,329.99,0.0
36520,18893,2,3,50.73,0.0
36521,18893,120,1,58.46,15.97
36522,18894,37,1,908.83,0.0
36523,18894,120,1,58.46,0.0
36524,18895,71,1,3996.87,0.0
36525,18895,198,1,335.29,14.56
36526,18895,19,1,175.03,18.97
36527,18896,52,1,1633.28,0.0
36528,18897,97,2,3656.49,8.75
36529,18897,8,1,336.16,0.0
36530,18898,191,1,2323.98,0.0
36531,18898,17,1,161.28,0.0
36532,18899,15,4,100.33,0.0
36533,18900,15,1,100.33,5.01
36534,18900,191,1,2323.98,0.0
36535,18901,37,1,908.83,43.91
36536,18901,118,1,61.16,0.0
36537,18901,128,1,239.27,0.0
36538,18901,120,1,58.46,0.0
36539,18902,185,1,299.2,0.0
36540,18903,92,2,2047.71,0.0
36541,18903,126,1,99.46,0.0
36542,18903,21,1,130.07,0.0
36543,18904,86,1,994.42,0.0
36544,18905,62,1,568.58,0.0
36545,18905,186,1,257.45,0.0
36546,18906,2,3,50.73,4.34
36547,18906,23,2,226.71,20.02
36548,18907,27,1,499.73,0.0
36549,18908,92,1,2047.71,0.0
36550,18909,52,1,1633.28,0.0
36551,18910,129,1,234.73,20.4
36552,18910,127,3,108.37,0.0
36553,18911,105,1,305.08,25.78
36554,18912,5,1,48.72,3.84
36555,18912,182,1,305.73,20.34
36556,18913,15,1,100.33,0.0
36557,18913,4,1,55.94,0.0
36558,18913,22,1,129.12,0.0
36559,18913,5,1,48.72,3.66
36560,18914,72,1,3956.31,12.5
36561,18915,72,3,3956.31,0.0
36562,18916,30,1,499.04,0.0
36563,18916,192,1,2352.02,0.0
36564,18917,9,1,211.58,0.0
36565,18917,176,1,406.33,0.0
36566,18917,174,1,444.77,0.0
36567,18918,164,1,3893.51,0.0
36568,18918,178,1,707.11,0.0
36569,18919,109,1,185.46,0.0
36570,18919,120,1,58.46,2.95
36571,18920,182,5,305.73,0.0
36572,18920,25,1,129.85,0.0
36573,18921,127,1,108.37,0.0
36574,18922,72,1,3956.31,76.17
36575,18922,175,1,401.56,0.0
36576,18923,52,1,1633.28,0.0
36577,18923,120,1,58.46,0.0
36578,18923,105,4,305.08,6.74
36579,18924,177,1,708.47,0.0
36580,18924,23,3,226.71,0.0
36581,18925,29,1,559.29,8.95
36582,18926,20,2,161.19,7.27
36583,18926,24,1,139.9,0.0
36584,18927,132,1,271.63,45.43
36585,18928,9,1,211.58,7.52
36586,18929,65,1,512.6,33.94
36587,18929,5,4,48.72,0.0
36588,18929,105,2,305.08,0.0
36589,18929,122,1,70.04,0.0
36590,18930,5,3,48.72,0.0
36591,18930,177,1,708.47,8.23
36592,18930,7,2,198.41,5.23
36593,18931,26,1,512.74,0.0
36594,18932,10,1,185.33,0.0
36595,18932,21,1,130.07,39.55
36596,18932,199,1,302.35,8.15
36597,18933,46,1,1304.57,0.0
36598,18933,130,2,235.05,0.0
36599,18933,107,1,356.54,32.04
36600,18934,79,1,1195.16,0.0
36601,18934,15,4,100.33,15.8
36602,18934,30,2,499.04,18.19
36603,18934,20,3,161.19,0.0
36604,18935,2,1,50.73,0.0
36605,18936,8,1,336.16,0.0
36606,18936,196,1,306.35,0.0
36607,18936,5,1,48.72,3.35
36608,18937,150,1,1167.69,19.2
36609,18937,123,3,93.91,0.0
36610,18937,120,3,58.46,0.0
36611,18937,174,1,444.77,38.6
36612,18938,17,1,161.28,6.87
36613,18939,110,1,184.33,6.96
36614,18939,106,1,329.99,0.0
36615,18940,67,1,2585.44,0.0
36616,18940,173,1,396.25,0.0
36617,18941,51,1,1607.91,0.0
36618,18942,111,2,191.97,0.0
36619,18942,6,1,197.6,9.14
36620,18943,191,2,2323.98,0.0
36621,18943,30,1,499.04,0.0
36622,18944,52,1,1633.28,15.63
36623,18945,1,1,50.85,0.0
36624,18945,189,1,248.12,0.0
36625,18945,10,1,185.33,0.0
36626,18946,30,1,499.04,16.52
36627,18947,25,1,129.85,14.09
36628,18947,179,1,785.02,0.0
36629,18948,59,1,417.91,14.39
36630,18948,24,2,139.9,0.0
36631,18949,191,1,2323.98,0.0
36632,18950,151,1,1319.57,0.0
36633,18951,115,1,81.22,0.0
36634,18952,94,1,2490.33,12.49
36635,18953,5,2,48.72,0.0
36636,18953,181,1,731.65,18.33
36637,18954,44,1,1527.4,0.0
36638,18954,116,3,87.82,4.85
36639,18955,15,1,100.33,0.0
36640,18956,132,2,271.63,0.0
36641,18956,30,4,499.04,0.0
36642,18956,106,5,329.99,0.0
36643,18957,37,1,908.83,133.85
36644,18957,131,1,254.41,0.0
36645,18958,63,2,553.65,0.0
36646,18959,31,1,2252.55,0.0
36647,18959,111,1,191.97,36.55
36648,18959,120,1,58.46,0.0
36649,18959,127,1,108.37,0.0
36650,18960,44,1,1527.4,16.52
36651,18960,116,2,87.82,0.0
36652,18960,118,3,61.16,4.72
36653,18960,130,1,235.05,0.0
36654,18960,126,5,99.46,0.0
36655,18961,136,1,3855.79,0.0
36656,18962,91,1,1990.39,0.0
36657,18962,104,1,301.48,10.53
36658,18963,150,1,1167.69,0.0
36659,18964,45,1,1539.91,0.0
36660,18965,200,2,298.87,0.0
36661,18965,19,1,175.03,19.74
36662,18965,17,2,161.28,0.0
36663,18966,29,1,559.29,39.14
36664,18966,172,1,408.45,0.0
36665,18967,91,1,1990.39,0.0
36666,18967,118,1,61.16,0.0
36667,18967,114,1,82.86,0.0
36668,18968,55,1,1623.1,0.0
36669,18968,127,1,108.37,0.0
36670,18968,130,4,235.05,0.0
36671,18969,22,1,129.12,0.0
36672,18969,7,2,198.41,0.0
36673,18970,188,1,272.51,0.0
36674,18971,26,1,512.74,0.0
36675,18971,28,1,891.07,7.6
36676,18971,22,3,129.12,15.07
36677,18971,172,1,408.45,0.0
36678,18972,90,1,1853.8,10.14
36679,18972,121,1,65.43,19.91
36680,18973,92,1,2047.71,19.21
36681,18974,13,1,179.89,32.55
36682,18975,34,1,2208.82,7.0
36683,18975,123,3,93.91,0.0
36684,18975,114,2,82.86,4.6
36685,18976,47,1,1362.85,0.0
36686,18977,31,1,2252.55,11.07
36687,18977,105,2,305.08,7.73
36688,18978,91,1,1990.39,0.0
36689,18979,133,1,3532.82,0.0
36690,18980,129,1,234.73,0.0
36691,18981,11,1,103.13,0.0
36692,18982,2,1,50.73,0.0
36693,18982,15,1,100.33,0.0
36694,18983,13,1,179.89,0.0
36695,18984,5,1,48.72,14.13
36696,18984,24,2,139.9,0.0
36697,18985,23,1,226.71,0.0
36698,18985,200,1,298.87,0.0
36699,18986,64,1,465.77,0.0
36700,18986,174,1,444.77,0.0
36701,18986,25,1,129.85,0.0
36702,18986,185,1,299.2,10.57
36703,18987,37,1,908.83,5.45
36704,18987,132,4,271.63,0.0
36705,18987,103,1,301.57,0.0
36706,18988,57,2,521.81,0.0
36707,18988,24,3,139.9,0.0
36708,18989,136,1,3855.79,0.0
36709,18990,33,1,2222.38,13.86
36710,18990,114,2,82.86,10.8
36711,18991,125,2,87.97,15.34
36712,18991,17,1,161.28,0.0
36713,18992,117,1,98.25,0.0
36714,18992,20,1,161.19,7.13
36715,18993,61,1,595.59,0.0
36716,18994,117,2,98.25,4.92
36717,18995,86,1,994.42,0.0
36718,18996,37,1,908.83,0.0
36719,18996,123,1,93.91,17.92
36720,18996,105,2,305.08,0.0
36721,18997,39,1,895.62,0.0
36722,18998,43,1,1570.4,0.0
36723,18999,120,1,58.46,0.0
36724,18999,130,1,235.05,22.29
36725,19000,12,1,103.74,5.1
36726,19001,64,2,465.77,0.0
36727,19001,113,2,82.26,0.0
36728,19001,12,1,103.74,19.39
36729,19001,185,1,299.2,13.21
36730,19002,74,1,3495.62,0.0
36731,19002,122,1,70.04,0.0
36732,19003,137,1,4387.62,0.0
36733,19003,190,1,255.47,0.0
36734,19004,63,1,553.65,0.0
36735,19005,3,1,84.91,0.0
36736,19005,198,2,335.29,0.0
36737,19005,192,2,2352.02,0.0
36738,19006,67,1,2585.44,0.0
36739,19007,162,1,2128.7,0.0
36740,19008,65,2,512.6,0.0
36741,19008,199,3,302.35,0.0
36742,19008,172,1,408.45,0.0
36743,19009,45,1,1539.91,12.2
36744,19009,131,2,254.41,0.0
36745,19009,115,1,81.22,0.0
36746,19009,113,1,82.26,19.53
36747,19009,127,1,108.37,37.94
36748,19010,165,2,4522.45,0.0
36749,19010,26,1,512.74,40.39
36750,19011,138,1,4383.05,0.0
36751,19012,27,3,499.73,8.46
36752,19012,3,3,84.91,4.74
36753,19012,8,1,336.16,0.0
36754,19013,10,1,185.33,0.0
36755,19013,180,1,688.25,0.0
36756,19013,184,2,303.95,0.0
36757,19014,104,2,301.48,0.0
36758,19015,131,1,254.41,0.0
36759,19015,126,3,99.46,17.45
36760,19015,120,2,58.46,0.0
36761,19016,13,1,179.89,0.0
36762,19016,180,2,688.25,0.0
36763,19016,175,1,401.56,10.64
36764,19017,30,1,499.04,13.06
36765,19017,178,2,707.11,0.0
36766,19017,195,2,2386.54,0.0
36767,19017,191,1,2323.98,290.16
36768,19018,90,2,1853.8,18.98
36769,19019,120,2,58.46,16.91
36770,19019,15,1,100.33,0.0
36771,19020,126,1,99.46,0.0
36772,19020,7,1,198.41,7.48
36773,19020,111,1,191.97,0.0
36774,19021,22,1,129.12,13.68
36775,19021,25,1,129.85,0.0
36776,19021,14,3,110.77,5.08
36777,19022,111,3,191.97,0.0
36778,19023,44,1,1527.4,26.36
36779,19023,123,3,93.91,0.0
36780,19023,128,3,239.27,5.3
36781,19023,119,1,59.34,0.0
36782,19024,53,1,1597.86,0.0
36783,19025,17,1,161.28,0.0
36784,19026,171,1,1756.04,96.56
36785,19026,132,2,271.63,0.0
36786,19027,58,1,501.54,0.0
36787,19028,29,1,559.29,5.03
36788,19028,174,3,444.77,0.0
36789,19029,152,1,1525.33,0.0
36790,19030,42,1,1525.45,0.0
36791,19030,131,1,254.41,0.0
36792,19030,109,1,185.46,0.0
36793,19031,29,1,559.29,14.79
36794,19032,52,1,1633.28,0.0
36795,19032,112,1,213.13,21.1
36796,19033,8,1,336.16,0.0
36797,19033,186,2,257.45,0.0
36798,19033,25,1,129.85,0.0
36799,19033,190,3,255.47,23.34
36800,19034,15,2,100.33,0.0
36801,19035,13,1,179.89,41.15
36802,19036,52,1,1633.28,0.0
36803,19037,47,1,1362.85,0.0
36804,19038,71,1,3996.87,46.93
36805,19038,108,2,184.39,0.0
36806,19039,145,1,2431.75,0.0
36807,19039,186,2,257.45,0.0
36808,19040,175,1,401.56,0.0
36809,19040,9,1,211.58,0.0
36810,19040,21,4,130.07,0.0
36811,19041,36,1,920.34,0.0
36812,19041,105,1,305.08,0.0
36813,19042,85,1,907.06,0.0
36814,19043,52,1,1633.28,0.0
36815,19043,124,1,90.32,0.0
36816,19043,131,1,254.41,0.0
36817,19044,91,2,1990.39,71.96
36818,19045,104,1,301.48,0.0
36819,19046,151,1,1319.57,76.9
36820,19046,173,2,396.25,11.02
36821,19047,86,1,994.42,0.0
36822,19047,118,1,61.16,0.0
36823,19048,60,1,455.6,0.0
36824,19048,30,2,499.04,42.47
36825,19049,162,1,2128.7,0.0
36826,19050,97,1,3656.49,10.33
36827,19050,27,1,499.73,0.0
36828,19051,67,1,2585.44,14.78
36829,19052,10,2,185.33,31.7
36830,19053,145,1,2431.75,16.38
36831,19054,64,1,465.77,45.74
36832,19054,126,1,99.46,0.0
36833,19055,37,1,908.83,0.0
36834,19056,84,1,783.54,0.0
36835,19056,15,1,100.33,0.0
36836,19056,3,1,84.91,4.31
36837,19056,131,2,254.41,9.22
36838,19056,118,1,61.16,0.0
36839,19057,126,1,99.46,10.04
36840,19057,111,1,191.97,0.0
36841,19058,92,1,2047.71,0.0
36842,19058,8,1,336.16,50.03
